,trace_id,operation,start_time,duration
0,04b1f830c1dfdb41,compose_urls_client,2024-07-15 06:42:28.930919,50.105
1,04b1f830c1dfdb41,compose_user_mentions_client,2024-07-15 06:42:28.930919,88.69
2,04b1f830c1dfdb41,compose_text_server,2024-07-15 06:42:28.930670,89.054
3,04b1f830c1dfdb41,get_followers_client,2024-07-15 06:42:29.190638,102.533
4,04b1f830c1dfdb41,write_home_timeline_redis_update_client,2024-07-15 06:42:29.293190,14.411
5,04b1f830c1dfdb41,write_home_timeline_server,2024-07-15 06:42:29.190635,116.973
6,04b1f830c1dfdb41,social_graph_redis_get_client,2024-07-15 06:42:29.204801,65.333
7,04b1f830c1dfdb41,social_graph_mongo_find_client,2024-07-15 06:42:29.270165,13.299
8,04b1f830c1dfdb41,get_followers_server,2024-07-15 06:42:29.204792,78.686
9,04b1f830c1dfdb41,compose_media_server,2024-07-15 06:42:28.935913,0.008
10,04b1f830c1dfdb41,compose_unique_id_server,2024-07-15 06:42:28.930707,0.015
11,04b1f830c1dfdb41,post_storage_mongo_insert_client,2024-07-15 06:42:29.025541,17.25
12,04b1f830c1dfdb41,store_post_server,2024-07-15 06:42:29.025522,17.285
13,04b1f830c1dfdb41,compose_user_mentions_memcached_get_client,2024-07-15 06:42:28.966675,1.829
14,04b1f830c1dfdb41,compose_user_mentions_mongo_find_client,2024-07-15 06:42:28.968553,56.77
15,04b1f830c1dfdb41,compose_user_mentions_server,2024-07-15 06:42:28.966660,58.688
16,04b1f830c1dfdb41,url_mongo_insert_client,2024-07-15 06:42:28.946948,14.566
17,04b1f830c1dfdb41,compose_urls_server,2024-07-15 06:42:28.946757,14.894
18,04b1f830c1dfdb41,compose_creator_server,2024-07-15 06:42:28.941208,0.008
19,04b1f830c1dfdb41,write_user_timeline_mongo_insert_client,2024-07-15 06:42:29.068124,29.687
20,04b1f830c1dfdb41,write_user_timeline_redis_update_client,2024-07-15 06:42:29.097838,65.665
21,04b1f830c1dfdb41,write_user_timeline_server,2024-07-15 06:42:29.068091,95.429
22,04b1f830c1dfdb41,compose_unique_id_client,2024-07-15 06:42:28.930418,0.52
23,04b1f830c1dfdb41,compose_creator_client,2024-07-15 06:42:28.930437,15.898
24,04b1f830c1dfdb41,compose_media_client,2024-07-15 06:42:28.930416,16.962
25,04b1f830c1dfdb41,compose_text_client,2024-07-15 06:42:28.930367,89.61
26,04b1f830c1dfdb41,store_post_client,2024-07-15 06:42:29.020141,34.18
27,04b1f830c1dfdb41,write_user_timeline_client,2024-07-15 06:42:29.054404,125.124
28,04b1f830c1dfdb41,write_home_timeline_client,2024-07-15 06:42:29.179583,133.32
29,04b1f830c1dfdb41,compose_post_server,2024-07-15 06:42:28.930295,382.628
30,04b1f830c1dfdb41,compose_post_client,2024-07-15 06:42:28.929942,383.233
31,04b1f830c1dfdb41,/wrk2-api/post/compose,2024-07-15 06:42:28.929892,383.328
32,04b1f830c1dfdb41,/wrk2-api/post/compose,2024-07-15 06:42:28.929000,384.221
33,1340eee47714096f,compose_text_server,2024-07-15 06:42:29.515103,88.578
34,1340eee47714096f,compose_urls_client,2024-07-15 06:42:29.515329,49.385
35,1340eee47714096f,compose_user_mentions_client,2024-07-15 06:42:29.515354,88.217
36,1340eee47714096f,get_followers_client,2024-07-15 06:42:29.779263,86.445
37,1340eee47714096f,write_home_timeline_redis_update_client,2024-07-15 06:42:29.865721,0.009
38,1340eee47714096f,write_home_timeline_server,2024-07-15 06:42:29.779261,86.471
39,1340eee47714096f,social_graph_redis_get_client,2024-07-15 06:42:29.793354,48.295
40,1340eee47714096f,social_graph_mongo_find_client,2024-07-15 06:42:29.841676,14.3
41,1340eee47714096f,get_followers_server,2024-07-15 06:42:29.793344,62.646
42,1340eee47714096f,compose_media_server,2024-07-15 06:42:29.573725,0.01
43,1340eee47714096f,compose_unique_id_server,2024-07-15 06:42:29.515159,0.006
44,1340eee47714096f,post_storage_mongo_insert_client,2024-07-15 06:42:29.628903,17.096
45,1340eee47714096f,store_post_server,2024-07-15 06:42:29.628885,17.128
46,1340eee47714096f,compose_user_mentions_memcached_get_client,2024-07-15 06:42:29.550991,1.972
47,1340eee47714096f,compose_user_mentions_mongo_find_client,2024-07-15 06:42:29.553020,56.262
48,1340eee47714096f,compose_user_mentions_server,2024-07-15 06:42:29.550970,58.349
49,1340eee47714096f,url_mongo_insert_client,2024-07-15 06:42:29.531017,14.38
50,1340eee47714096f,compose_urls_server,2024-07-15 06:42:29.530910,14.581
51,1340eee47714096f,compose_creator_server,2024-07-15 06:42:29.617582,0.008
52,1340eee47714096f,write_user_timeline_mongo_insert_client,2024-07-15 06:42:29.671094,29.367
53,1340eee47714096f,write_user_timeline_redis_update_client,2024-07-15 06:42:29.700482,54.774
54,1340eee47714096f,write_user_timeline_server,2024-07-15 06:42:29.671073,84.204
55,1340eee47714096f,compose_unique_id_client,2024-07-15 06:42:29.514999,0.331
56,1340eee47714096f,compose_media_client,2024-07-15 06:42:29.514989,70.174
57,1340eee47714096f,compose_text_client,2024-07-15 06:42:29.514894,89.073
58,1340eee47714096f,compose_creator_client,2024-07-15 06:42:29.514966,108.258
59,1340eee47714096f,store_post_client,2024-07-15 06:42:29.623330,34.141
60,1340eee47714096f,write_user_timeline_client,2024-07-15 06:42:29.657532,111.039
61,1340eee47714096f,write_home_timeline_client,2024-07-15 06:42:29.768595,102.211
62,1340eee47714096f,compose_post_server,2024-07-15 06:42:29.514811,356.012
63,1340eee47714096f,compose_post_client,2024-07-15 06:42:29.514548,356.504
64,1340eee47714096f,/wrk2-api/post/compose,2024-07-15 06:42:29.514500,356.586
65,1340eee47714096f,/wrk2-api/post/compose,2024-07-15 06:42:29.514000,357.087
66,06e2f21934d87a55,social_graph_redis_get_client,2024-07-15 06:42:30.603478,63.854
67,06e2f21934d87a55,social_graph_mongo_find_client,2024-07-15 06:42:30.667362,13.134
68,06e2f21934d87a55,get_followers_server,2024-07-15 06:42:30.603472,77.042
69,06e2f21934d87a55,compose_media_server,2024-07-15 06:42:30.334305,0.008
70,06e2f21934d87a55,compose_unique_id_server,2024-07-15 06:42:30.329146,0.016
71,06e2f21934d87a55,post_storage_mongo_insert_client,2024-07-15 06:42:30.422486,17.051
72,06e2f21934d87a55,store_post_server,2024-07-15 06:42:30.422448,17.106
73,06e2f21934d87a55,compose_user_mentions_memcached_get_client,2024-07-15 06:42:30.364860,1.397
74,06e2f21934d87a55,compose_user_mentions_mongo_find_client,2024-07-15 06:42:30.366290,56.091
75,06e2f21934d87a55,compose_user_mentions_server,2024-07-15 06:42:30.364850,57.548
76,06e2f21934d87a55,url_mongo_insert_client,2024-07-15 06:42:30.345475,14.034
77,06e2f21934d87a55,compose_urls_server,2024-07-15 06:42:30.345240,14.477
78,06e2f21934d87a55,compose_creator_server,2024-07-15 06:42:30.339557,0.009
79,06e2f21934d87a55,write_user_timeline_redis_update_client,2024-07-15 06:42:30.501848,48.731
80,06e2f21934d87a55,write_user_timeline_server,2024-07-15 06:42:30.471490,79.104
81,06e2f21934d87a55,write_user_timeline_mongo_insert_client,2024-07-15 06:42:30.471512,30.289
82,06e2f21934d87a55,compose_unique_id_client,2024-07-15 06:42:30.328849,0.52
83,06e2f21934d87a55,compose_creator_client,2024-07-15 06:42:30.328799,16.681
84,06e2f21934d87a55,compose_media_client,2024-07-15 06:42:30.328909,18.008
85,06e2f21934d87a55,compose_text_client,2024-07-15 06:42:30.328793,88.136
86,06e2f21934d87a55,store_post_client,2024-07-15 06:42:30.417147,33.945
87,06e2f21934d87a55,write_user_timeline_client,2024-07-15 06:42:30.451156,112.802
88,06e2f21934d87a55,write_home_timeline_client,2024-07-15 06:42:30.563992,131.496
89,06e2f21934d87a55,compose_post_server,2024-07-15 06:42:30.328695,366.813
90,06e2f21934d87a55,compose_post_client,2024-07-15 06:42:30.328423,367.359
91,06e2f21934d87a55,/wrk2-api/post/compose,2024-07-15 06:42:30.328379,367.477
92,06e2f21934d87a55,/wrk2-api/post/compose,2024-07-15 06:42:30.328000,367.857
93,06e2f21934d87a55,compose_urls_client,2024-07-15 06:42:30.329309,49.633
94,06e2f21934d87a55,compose_user_mentions_client,2024-07-15 06:42:30.329373,87.244
95,06e2f21934d87a55,compose_text_server,2024-07-15 06:42:30.329080,87.642
96,06e2f21934d87a55,get_followers_client,2024-07-15 06:42:30.589404,100.894
97,06e2f21934d87a55,write_home_timeline_redis_update_client,2024-07-15 06:42:30.690315,0.007
98,06e2f21934d87a55,write_home_timeline_server,2024-07-15 06:42:30.589403,100.922
99,1343954f711548df,social_graph_redis_get_client,2024-07-15 06:42:30.643035,78.423
100,1343954f711548df,social_graph_mongo_find_client,2024-07-15 06:42:30.721586,13.668
101,1343954f711548df,get_followers_server,2024-07-15 06:42:30.643025,92.247
102,1343954f711548df,compose_media_server,2024-07-15 06:42:30.384608,0.008
103,1343954f711548df,compose_unique_id_server,2024-07-15 06:42:30.379471,0.018
104,1343954f711548df,post_storage_mongo_insert_client,2024-07-15 06:42:30.474371,17.369
105,1343954f711548df,store_post_server,2024-07-15 06:42:30.474346,17.414
106,1343954f711548df,compose_user_mentions_memcached_get_client,2024-07-15 06:42:30.415192,1.372
107,1343954f711548df,compose_user_mentions_mongo_find_client,2024-07-15 06:42:30.416612,57.516
108,1343954f711548df,compose_user_mentions_server,2024-07-15 06:42:30.415171,58.977
109,1343954f711548df,url_mongo_insert_client,2024-07-15 06:42:30.395675,20.262
110,1343954f711548df,compose_urls_server,2024-07-15 06:42:30.395227,21.041
111,1343954f711548df,compose_creator_server,2024-07-15 06:42:30.392709,0.008
112,1343954f711548df,write_user_timeline_mongo_insert_client,2024-07-15 06:42:30.517011,36.064
113,1343954f711548df,write_user_timeline_redis_update_client,2024-07-15 06:42:30.553099,48.651
114,1343954f711548df,write_user_timeline_server,2024-07-15 06:42:30.516985,84.78
115,1343954f711548df,compose_unique_id_client,2024-07-15 06:42:30.379177,0.596
116,1343954f711548df,compose_media_client,2024-07-15 06:42:30.379137,18.33
117,1343954f711548df,compose_creator_client,2024-07-15 06:42:30.379096,19.266
118,1343954f711548df,compose_text_client,2024-07-15 06:42:30.379081,89.716
119,1343954f711548df,store_post_client,2024-07-15 06:42:30.468979,34.489
120,1343954f711548df,write_user_timeline_client,2024-07-15 06:42:30.503553,111.569
121,1343954f711548df,write_home_timeline_client,2024-07-15 06:42:30.615158,148.233
122,1343954f711548df,compose_post_server,2024-07-15 06:42:30.379003,384.403
123,1343954f711548df,compose_post_client,2024-07-15 06:42:30.378779,384.89
124,1343954f711548df,/wrk2-api/post/compose,2024-07-15 06:42:30.378648,385.038
125,1343954f711548df,/wrk2-api/post/compose,2024-07-15 06:42:30.378000,385.686
126,1343954f711548df,compose_urls_client,2024-07-15 06:42:30.379610,56.385
127,1343954f711548df,compose_user_mentions_client,2024-07-15 06:42:30.379623,88.783
128,1343954f711548df,compose_text_server,2024-07-15 06:42:30.379380,89.163
129,1343954f711548df,get_followers_client,2024-07-15 06:42:30.628877,129.237
130,1343954f711548df,write_home_timeline_redis_update_client,2024-07-15 06:42:30.758126,0.009
131,1343954f711548df,write_home_timeline_server,2024-07-15 06:42:30.628875,129.262
132,18b5bb6122180793,social_graph_redis_get_client,2024-07-15 06:42:30.951716,16.351
133,18b5bb6122180793,social_graph_mongo_find_client,2024-07-15 06:42:30.968086,13.105
134,18b5bb6122180793,get_followers_server,2024-07-15 06:42:30.951680,29.526
135,18b5bb6122180793,compose_media_server,2024-07-15 06:42:30.687341,0.008
